GB/T 2312	UCS	注释
1E0A	60CA
1E0B	7CBE
1E0C	7CB3
1E0D	7ECF
1E0E	4E95
1E0F	8B66
1E10	666F
1E11	9888
1E12	9759
1E13	5883
1E14	656C
1E15	955C
1E16	5F84
1E17	75C9
1E18	9756
1E19	7ADF
1E1A	7ADE
1E1B	51C0
1E1C	70AF
1E1D	7A98
1E1E	63EA
1E1F	7A76
1E20	7EA0
1E21	7396
1E22	97ED
1E23	4E45
1E24	7078
1E25	4E5D
1E26	9152
1E27	53A9
1E28	6551
1E29	65E7
1E2A	81FC
1E2B	8205
1E2C	548E
1E2D	5C31
1E2E	759A
1E2F	97A0
1E30	62D8
1E31	72D9
1E32	75BD
1E33	5C45
1E34	9A79
1E35	83CA
1E36	5C40
1E37	5480
1E38	77E9
1E39	4E3E
1E3A	6CAE
1E3B	805A
1E3C	62D2
1E3D	636E
1E3E	5DE8
1E3F	5177
1E40	8DDD
1E41	8E1E
1E42	952F
1E43	4FF1
1E44	53E5
1E45	60E7
1E46	70AC
1E47	5267
1E48	6350
1E49	9E43
1E4A	5A1F
1E4B	5026
1E4C	7737
1E4D	5377
1E4E	7EE2
1E4F	6485
1E50	652B
1E51	6289
1E52	6398
1E53	5014
1E54	7235
1E55	89C9
1E56	51B3
1E57	8BC0
1E58	7EDD
1E59	5747
1E5A	83CC
1E5B	94A7
1E5C	519B
1E5D	541B
1E5E	5CFB
1F01	4FCA
1F02	7AE3
1F03	6D5A
1F04	90E1
1F05	9A8F
1F06	5580
1F07	5496
1F08	5361
1F09	54AF
1F0A	5F00
1F0B	63E9
1F0C	6977
1F0D	51EF
1F0E	6168
1F0F	520A
1F10	582A
1F11	52D8
1F12	574E
1F13	780D
1F14	770B
1F15	5EB7
1F16	6177
1F17	7CE0
1F18	625B
1F19	6297
1F1A	4EA2
1F1B	7095
1F1C	8003
1F1D	62F7
1F1E	70E4
1F1F	9760
1F20	5777
1F21	82DB
1F22	67EF
1F23	68F5
1F24	78D5
1F25	9897
1F26	79D1
1F27	58F3
1F28	54B3
1F29	53EF
1F2A	6E34
1F2B	514B
1F2C	523B
1F2D	5BA2
1F2E	8BFE
1F2F	80AF
1F30	5543
1F31	57A6
1F32	6073
1F33	5751
1F34	542D
1F35	7A7A
1F36	6050
1F37	5B54
1F38	63A7
1F39	62A0
1F3A	53E3
1F3B	6263
1F3C	5BC7
1F3D	67AF
1F3E	54ED
1F3F	7A9F
1F40	82E6
1F41	9177
1F42	5E93
1F43	88E4
1F44	5938
1F45	57AE
1F46	630E
1F47	8DE8
1F48	80EF
1F49	5757
1F4A	7B77
1F4B	4FA9
1F4C	5FEB
1F4D	5BBD
1F4E	6B3E
1F4F	5321
1F50	7B50
1F51	72C2
1F52	6846
1F53	77FF
1F54	7736
1F55	65F7
1F56	51B5
1F57	4E8F
1F58	76D4
1F59	5CBF
1F5A	7AA5
1F5B	8475
1F5C	594E
1F5D	9B41
1F5E	5080
2001	9988
2002	6127
2003	6E83
2004	5764
2005	6606
2006	6346
2007	56F0
2008	62EC
2009	6269
200A	5ED3
200B	9614
200C	5783
200D	62C9
200E	5587
200F	8721
2010	814A
2011	8FA3
2012	5566
2013	83B1
2014	6765
2015	8D56
2016	84DD
2017	5A6A
2018	680F
2019	62E6
201A	7BEE
201B	9611
201C	5170
201D	6F9C
201E	8C30
201F	63FD
2020	89C8
2021	61D2
2022	7F06
2023	70C2
2024	6EE5
2025	7405
2026	6994
2027	72FC
2028	5ECA
2029	90CE
202A	6717
202B	6D6A
202C	635E
202D	52B3
202E	7262
202F	8001
2030	4F6C
2031	59E5
2032	916A
2033	70D9
2034	6D9D
2035	52D2
2036	4E50
2037	96F7
2038	956D
2039	857E
203A	78CA
203B	7D2F
203C	5121
203D	5792
203E	64C2
203F	808B
2040	7C7B
2041	6CEA
2042	68F1
2043	695E
2044	51B7
2045	5398
2046	68A8
2047	7281
2048	9ECE
2049	7BF1
204A	72F8
204B	79BB
204C	6F13
204D	7406
204E	674E
204F	91CC
2050	9CA4
2051	793C
2052	8389
2053	8354
2054	540F
2055	6817
2056	4E3D
2057	5389
2058	52B1
2059	783E
205A	5386
205B	5229
205C	5088
205D	4F8B
205E	4FD0
2101	75E2
2102	7ACB
2103	7C92
2104	6CA5
2105	96B6
2106	529B
2107	7483
2108	54E9
2109	4FE9
210A	8054
210B	83B2
210C	8FDE
210D	9570
210E	5EC9
210F	601C
2110	6D9F
2111	5E18
2112	655B
2113	8138
2114	94FE
2115	604B
2116	70BC
2117	7EC3
2118	7CAE
2119	51C9
211A	6881
211B	7CB1
211C	826F
211D	4E24
211E	8F86
211F	91CF
2120	667E
2121	4EAE
2122	8C05
2123	64A9
2124	804A
2125	50DA
2126	7597
2127	71CE
2128	5BE5
2129	8FBD
212A	6F66
212B	4E86
212C	6482
212D	9563
212E	5ED6
212F	6599
2130	5217
2131	88C2
2132	70C8
2133	52A3
2134	730E
2135	7433
2136	6797
2137	78F7
2138	9716
2139	4E34
213A	90BB
213B	9CDE
213C	6DCB
213D	51DB
213E	8D41
213F	541D
2140	62CE
2141	73B2
2142	83F1
2143	96F6
2144	9F84
2145	94C3
2146	4F36
2147	7F9A
2148	51CC
2149	7075
214A	9675
214B	5CAD
214C	9886
214D	53E6
214E	4EE4
214F	6E9C
2150	7409
2151	69B4
2152	786B
2153	998F
2154	7559
2155	5218
2156	7624
2157	6D41
2158	67F3
2159	516D
215A	9F99
215B	804B
215C	5499
215D	7B3C
215E	7ABF
2201	9686
2202	5784
2203	62E2
2204	9647
2205	697C
2206	5A04
2207	6402
2208	7BD3
2209	6F0F
220A	964B
220B	82A6
220C	5362
220D	9885
220E	5E90
220F	7089
2210	63B3
2211	5364
2212	864F
2213	9C81
2214	9E93
2215	788C
2216	9732
2217	8DEF
2218	8D42
2219	9E7F
221A	6F5E
221B	7984
221C	5F55
221D	9646
221E	622E
221F	9A74
2220	5415
2221	94DD
2222	4FA3
2223	65C5
2224	5C65
2225	5C61
2226	7F15
2227	8651
2228	6C2F
2229	5F8B
222A	7387
222B	6EE4
222C	7EFF
222D	5CE6
222E	631B
222F	5B6A
2230	6EE6
2231	5375
2232	4E71
2233	63A0
2234	7565
2235	62A1
2236	8F6E
2237	4F26
2238	4ED1
2239	6CA6
223A	7EB6
223B	8BBA
223C	841D
223D	87BA
223E	7F57
223F	903B
2240	9523
2241	7BA9
2242	9AA1
2243	88F8
2244	843D
2245	6D1B
2246	9A86
2247	7EDC
2248	5988
2249	9EBB
224A	739B
224B	7801
224C	8682
224D	9A6C
224E	9A82
224F	561B
2250	5417
2251	57CB
2252	4E70
2253	9EA6
2254	5356
2255	8FC8
2256	8109
2257	7792
2258	9992
2259	86EE
225A	6EE1
225B	8513
225C	66FC
225D	6162
225E	6F2B
2301	8C29
2302	8292
2303	832B
2304	76F2
2305	6C13
2306	5FD9
2307	83BD
2308	732B
2309	8305
230A	951A
230B	6BDB
230C	77DB
230D	94C6
230E	536F
230F	8302
2310	5192
2311	5E3D
2312	8C8C
2313	8D38
2314	4E48
2315	73AB
2316	679A
2317	6885
2318	9176
2319	9709
231A	7164
231B	6CA1
231C	7709
231D	5A92
231E	9541
231F	6BCF
2320	7F8E
2321	6627
2322	5BD0
2323	59B9
2324	5A9A
2325	95E8
2326	95F7
2327	4EEC
2328	840C
2329	8499
232A	6AAC
232B	76DF
232C	9530
232D	731B
232E	68A6
232F	5B5F
2330	772F
2331	919A
2332	9761
2333	7CDC
2334	8FF7
2335	8C1C
2336	5F25
2337	7C73
2338	79D8
2339	89C5
233A	6CCC
233B	871C
233C	5BC6
233D	5E42
233E	68C9
233F	7720
2340	7EF5
2341	5195
2342	514D
2343	52C9
2344	5A29
2345	7F05
2346	9762
2347	82D7
2348	63CF
2349	7784
234A	85D0
234B	79D2
234C	6E3A
234D	5E99
234E	5999
234F	8511
2350	706D
2351	6C11
2352	62BF
2353	76BF
2354	654F
2355	60AF
2356	95FD
2357	660E
2358	879F
2359	9E23
235A	94ED
235B	540D
235C	547D
235D	8C2C
235E	6478
2401	6479
2402	8611
2403	6A21
2404	819C
2405	78E8
2406	6469
2407	9B54
2408	62B9
2409	672B
240A	83AB
240B	58A8
240C	9ED8
240D	6CAB
240E	6F20
240F	5BDE
2410	964C
2411	8C0B
2412	725F
2413	67D0
2414	62C7
2415	7261
2416	4EA9
2417	59C6
2418	6BCD
2419	5893
241A	66AE
241B	5E55
241C	52DF
241D	6155
241E	6728
241F	76EE
2420	7766
2421	7267
2422	7A46
2423	62FF
2424	54EA
2425	5450
2426	94A0
2427	90A3
2428	5A1C
2429	7EB3
242A	6C16
242B	4E43
242C	5976
242D	8010
242E	5948
242F	5357
2430	7537
2431	96BE
2432	56CA
2433	6320
2434	8111
2435	607C
2436	95F9
2437	6DD6
2438	5462
2439	9981
243A	5185
243B	5AE9
243C	80FD
243D	59AE
243E	9713
243F	502A
2440	6CE5
2441	5C3C
2442	62DF
2443	4F60
2444	533F
2445	817B
2446	9006
2447	6EBA
2448	852B
2449	62C8
244A	5E74
244B	78BE
244C	64B5
244D	637B
244E	5FF5
244F	5A18
2450	917F
2451	9E1F
2452	5C3F
2453	634F
2454	8042
2455	5B7D
2456	556E
2457	954A
2458	954D
2459	6D85
245A	60A8
245B	67E0
245C	72DE
245D	51DD
245E	5B81
2501	62E7
2502	6CDE
2503	725B
2504	626D
2505	94AE
2506	7EBD
2507	8113
2508	6D53
2509	519C
250A	5F04
250B	5974
250C	52AA
250D	6012
250E	5973
250F	6696
2510	8650
2511	759F
2512	632A
2513	61E6
2514	7CEF
2515	8BFA
2516	54E6
2517	6B27
2518	9E25
2519	6BB4
251A	85D5
251B	5455
251C	5076
251D	6CA4
251E	556A
251F	8DB4
2520	722C
2521	5E15
2522	6015
2523	7436
2524	62CD
2525	6392
2526	724C
2527	5F98
2528	6E43
2529	6D3E
252A	6500
252B	6F58
252C	76D8
252D	78D0
252E	76FC
252F	7554
2530	5224
2531	53DB
2532	4E53
2533	5E9E
2534	65C1
2535	802A
2536	80D6
2537	629B
2538	5486
2539	5228
253A	70AE
253B	888D
253C	8DD1
253D	6CE1
253E	5478
253F	80DA
2540	57F9
2541	88F4
2542	8D54
2543	966A
2544	914D
2545	4F69
2546	6C9B
2547	55B7
2548	76C6
2549	7830
254A	62A8
254B	70F9
254C	6F8E
254D	5F6D
254E	84EC
254F	68DA
2550	787C
2551	7BF7
2552	81A8
2553	670B
2554	9E4F
2555	6367
2556	78B0
2557	576F
2558	7812
2559	9739
255A	6279
255B	62AB
255C	5288
255D	7435
255E	6BD7
2601	5564
2602	813E
2603	75B2
2604	76AE
2605	5339
2606	75DE
2607	50FB
2608	5C41
2609	8B6C
260A	7BC7
260B	504F
260C	7247
260D	9A97
260E	98D8
260F	6F02
2610	74E2
2611	7968
2612	6487
2613	77A5
2614	62FC
2615	9891
2616	8D2B
2617	54C1
2618	8058
2619	4E52
261A	576A
261B	82F9
261C	840D
261D	5E73
261E	51ED
261F	74F6
2620	8BC4
2621	5C4F
2622	5761
2623	6CFC
2624	9887
2625	5A46
2626	7834
2627	9B44
2628	8FEB
2629	7C95
262A	5256
262B	6251
262C	94FA
262D	4EC6
262E	8386
262F	8461
2630	83E9
2631	84B2
2632	57D4
2633	6734
2634	5703
2635	666E
2636	6D66
2637	8C31
2638	66DD
2639	7011
263A	671F
263B	6B3A
263C	6816
263D	621A
263E	59BB
263F	4E03
2640	51C4
2641	6F06
2642	67D2
2643	6C8F
2644	5176
2645	68CB
2646	5947
2647	6B67
2648	7566
2649	5D0E
264A	8110
264B	9F50
264C	65D7
264D	7948
264E	7941
264F	9A91
2650	8D77
2651	5C82
2652	4E5E
2653	4F01
2654	542F
2655	5951
2656	780C
2657	5668
2658	6C14
2659	8FC4
265A	5F03
265B	6C7D
265C	6CE3
265D	8BAB
265E	6390
2701	6070
2702	6D3D
2703	7275
2704	6266
2705	948E
2706	94C5
2707	5343
2708	8FC1
2709	7B7E
270A	4EDF
270B	8C26
270C	4E7E
270D	9ED4
270E	94B1
270F	94B3
2710	524D
2711	6F5C
2712	9063
2713	6D45
2714	8C34
2715	5811
2716	5D4C
2717	6B20
2718	6B49
2719	67AA
271A	545B
271B	8154
271C	7F8C
271D	5899
271E	8537
271F	5F3A
2720	62A2
2721	6A47
2722	9539
2723	6572
2724	6084
2725	6865
2726	77A7
2727	4E54
2728	4FA8
2729	5DE7
272A	9798
272B	64AC
272C	7FD8
272D	5CED
272E	4FCF
272F	7A8D
2730	5207
2731	8304
2732	4E14
2733	602F
2734	7A83
2735	94A6
2736	4FB5
2737	4EB2
2738	79E6
2739	7434
273A	52E4
273B	82B9
273C	64D2
273D	79BD
273E	5BDD
273F	6C81
2740	9752
2741	8F7B
2742	6C22
2743	503E
2744	537F
2745	6E05
2746	64CE
2747	6674
2748	6C30
2749	60C5
274A	9877
274B	8BF7
274C	5E86
274D	743C
274E	7A77
274F	79CB
2750	4E18
2751	90B1
2752	7403
2753	6C42
2754	56DA
2755	914B
2756	6CC5
2757	8D8B
2758	533A
2759	86C6
275A	66F2
275B	8EAF
275C	5C48
275D	9A71
275E	6E20
2801	53D6
2802	5A36
2803	9F8B
2804	8DA3
2805	53BB
2806	5708
2807	98A7
2808	6743
2809	919B
280A	6CC9
280B	5168
280C	75CA
280D	62F3
280E	72AC
280F	5238
2810	529D
2811	7F3A
2812	7094
2813	7638
2814	5374
2815	9E4A
2816	69B7
2817	786E
2818	96C0
2819	88D9
281A	7FA4
281B	7136
281C	71C3
281D	5189
281E	67D3
281F	74E4
2820	58E4
2821	6518
2822	56B7
2823	8BA9
2824	9976
2825	6270
2826	7ED5
2827	60F9
2828	70ED
2829	58EC
282A	4EC1
282B	4EBA
282C	5FCD
282D	97E7
282E	4EFB
282F	8BA4
2830	5203
2831	598A
2832	7EAB
2833	6254
2834	4ECD
2835	65E5
2836	620E
2837	8338
2838	84C9
2839	8363
283A	878D
283B	7194
283C	6EB6
283D	5BB9
283E	7ED2
283F	5197
2840	63C9
2841	67D4
2842	8089
2843	8339
2844	8815
2845	5112
2846	5B7A
2847	5982
2848	8FB1
2849	4E73
284A	6C5D
284B	5165
284C	8925
284D	8F6F
284E	962E
284F	854A
2850	745E
2851	9510
2852	95F0
2853	6DA6
2854	82E5
2855	5F31
2856	6492
2857	6D12
2858	8428
2859	816E
285A	9CC3
285B	585E
285C	8D5B
285D	4E09
285E	53C1
2901	4F1E
2902	6563
2903	6851
2904	55D3
2905	4E27
2906	6414
2907	9A9A
2908	626B
2909	5AC2
290A	745F
290B	8272
290C	6DA9
290D	68EE
290E	50E7
290F	838E
2910	7802
2911	6740
2912	5239
2913	6C99
2914	7EB1
2915	50BB
2916	5565
2917	715E
2918	7B5B
2919	6652
291A	73CA
291B	82EB
291C	6749
291D	5C71
291E	5220
291F	717D
2920	886B
2921	95EA
2922	9655
2923	64C5
2924	8D61
2925	81B3
2926	5584
2927	6C55
2928	6247
2929	7F2E
292A	5892
292B	4F24
292C	5546
292D	8D4F
292E	664C
292F	4E0A
2930	5C1A
2931	88F3
2932	68A2
2933	634E
2934	7A0D
2935	70E7
2936	828D
2937	52FA
2938	97F6
2939	5C11
293A	54E8
293B	90B5
293C	7ECD
293D	5962
293E	8D4A
293F	86C7
2940	820C
2941	820D
2942	8D66
2943	6444
2944	5C04
2945	6151
2946	6D89
2947	793E
2948	8BBE
2949	7837
294A	7533
294B	547B
294C	4F38
294D	8EAB
294E	6DF1
294F	5A20
2950	7EC5
2951	795E
2952	6C88
2953	5BA1
2954	5A76
2955	751A
2956	80BE
2957	614E
2958	6E17
2959	58F0
295A	751F
295B	7525
295C	7272
295D	5347
295E	7EF3
2A01	7701
2A02	76DB
2A03	5269
2A04	80DC
2A05	5723
2A06	5E08
2A07	5931
2A08	72EE
2A09	65BD
2A0A	6E7F
2A0B	8BD7
2A0C	5C38
2A0D	8671
2A0E	5341
2A0F	77F3
2A10	62FE
2A11	65F6
2A12	4EC0
2A13	98DF
2A14	8680
2A15	5B9E
2A16	8BC6
2A17	53F2
2A18	77E2
2A19	4F7F
2A1A	5C4E
2A1B	9A76
2A1C	59CB
2A1D	5F0F
2A1E	793A
2A1F	58EB
2A20	4E16
2A21	67FF
2A22	4E8B
2A23	62ED
2A24	8A93
2A25	901D
2A26	52BF
2A27	662F
2A28	55DC
2A29	566C
2A2A	9002
2A2B	4ED5
2A2C	4F8D
2A2D	91CA
2A2E	9970
2A2F	6C0F
2A30	5E02
2A31	6043
2A32	5BA4
2A33	89C6
2A34	8BD5
2A35	6536
2A36	624B
2A37	9996
2A38	5B88
2A39	5BFF
2A3A	6388
2A3B	552E
2A3C	53D7
2A3D	7626
2A3E	517D
2A3F	852C
2A40	67A2
2A41	68B3
2A42	6B8A
2A43	6292
2A44	8F93
2A45	53D4
2A46	8212
2A47	6DD1
2A48	758F
2A49	4E66
2A4A	8D4E
2A4B	5B70
2A4C	719F
2A4D	85AF
2A4E	6691
2A4F	66D9
2A50	7F72
2A51	8700
2A52	9ECD
2A53	9F20
2A54	5C5E
2A55	672F
2A56	8FF0
2A57	6811
2A58	675F
2A59	620D
2A5A	7AD6
2A5B	5885
2A5C	5EB6
2A5D	6570
2A5E	6F31
2B01	6055
2B02	5237
2B03	800D
2B04	6454
2B05	8870
2B06	7529
2B07	5E05
2B08	6813
2B09	62F4
2B0A	971C
2B0B	53CC
2B0C	723D
2B0D	8C01
2B0E	6C34
2B0F	7761
2B10	7A0E
2B11	542E
2B12	77AC
2B13	987A
2B14	821C
2B15	8BF4
2B16	7855
2B17	6714
2B18	70C1
2B19	65AF
2B1A	6495
2B1B	5636
2B1C	601D
2B1D	79C1
2B1E	53F8
2B1F	4E1D
2B20	6B7B
2B21	8086
2B22	5BFA
2B23	55E3
2B24	56DB
2B25	4F3A
2B26	4F3C
2B27	9972
2B28	5DF3
2B29	677E
2B2A	8038
2B2B	6002
2B2C	9882
2B2D	9001
2B2E	5B8B
2B2F	8BBC
2B30	8BF5
2B31	641C
2B32	8258
2B33	64DE
2B34	55FD
2B35	82CF
2B36	9165
2B37	4FD7
2B38	7D20
2B39	901F
2B3A	7C9F
2B3B	50F3
2B3C	5851
2B3D	6EAF
2B3E	5BBF
2B3F	8BC9
2B40	8083
2B41	9178
2B42	849C
2B43	7B97
2B44	867D
2B45	968B
2B46	968F
2B47	7EE5
2B48	9AD3
2B49	788E
2B4A	5C81
2B4B	7A57
2B4C	9042
2B4D	96A7
2B4E	795F
2B4F	5B59
2B50	635F
2B51	7B0B
2B52	84D1
2B53	68AD
2B54	5506
2B55	7F29
2B56	7410
2B57	7D22
2B58	9501
2B59	6240
2B5A	584C
2B5B	4ED6
2B5C	5B83
2B5D	5979
2B5E	5854
2C01	736D
2C02	631E
2C03	8E4B
2C04	8E0F
2C05	80CE
2C06	82D4
2C07	62AC
2C08	53F0
2C09	6CF0
2C0A	915E
2C0B	592A
2C0C	6001
2C0D	6C70
2C0E	574D
2C0F	644A
2C10	8D2A
2C11	762B
2C12	6EE9
2C13	575B
2C14	6A80
2C15	75F0
2C16	6F6D
2C17	8C2D
2C18	8C08
2C19	5766
2C1A	6BEF
2C1B	8892
2C1C	78B3
2C1D	63A2
2C1E	53F9
2C1F	70AD
2C20	6C64
2C21	5858
2C22	642A
2C23	5802
2C24	68E0
2C25	819B
2C26	5510
2C27	7CD6
2C28	5018
2C29	8EBA
2C2A	6DCC
2C2B	8D9F
2C2C	70EB
2C2D	638F
2C2E	6D9B
2C2F	6ED4
2C30	7EE6
2C31	8404
2C32	6843
2C33	9003
2C34	6DD8
2C35	9676
2C36	8BA8
2C37	5957
2C38	7279
2C39	85E4
2C3A	817E
2C3B	75BC
2C3C	8A8A
2C3D	68AF
2C3E	5254
2C3F	8E22
2C40	9511
2C41	63D0
2C42	9898
2C43	8E44
2C44	557C
2C45	4F53
2C46	66FF
2C47	568F
2C48	60D5
2C49	6D95
2C4A	5243
2C4B	5C49
2C4C	5929
2C4D	6DFB
2C4E	586B
2C4F	7530
2C50	751C
2C51	606C
2C52	8214
2C53	8146
2C54	6311
2C55	6761
2C56	8FE2
2C57	773A
2C58	8DF3
2C59	8D34
2C5A	94C1
2C5B	5E16
2C5C	5385
2C5D	542C
2C5E	70C3
2D01	6C40
2D02	5EF7
2D03	505C
2D04	4EAD
2D05	5EAD
2D06	633A
2D07	8247
2D08	901A
2D09	6850
2D0A	916E
2D0B	77B3
2D0C	540C
2D0D	94DC
2D0E	5F64
2D0F	7AE5
2D10	6876
2D11	6345
2D12	7B52
2D13	7EDF
2D14	75DB
2D15	5077
2D16	6295
2D17	5934
2D18	900F
2D19	51F8
2D1A	79C3
2D1B	7A81
2D1C	56FE
2D1D	5F92
2D1E	9014
2D1F	6D82
2D20	5C60
2D21	571F
2D22	5410
2D23	5154
2D24	6E4D
2D25	56E2
2D26	63A8
2D27	9893
2D28	817F
2D29	8715
2D2A	892A
2D2B	9000
2D2C	541E
2D2D	5C6F
2D2E	81C0
2D2F	62D6
2D30	6258
2D31	8131
2D32	9E35
2D33	9640
2D34	9A6E
2D35	9A7C
2D36	692D
2D37	59A5
2D38	62D3
2D39	553E
2D3A	6316
2D3B	54C7
2D3C	86D9
2D3D	6D3C
2D3E	5A03
2D3F	74E6
2D40	889C
2D41	6B6A
2D42	5916
2D43	8C4C
2D44	5F2F
2D45	6E7E
2D46	73A9
2D47	987D
2D48	4E38
2D49	70F7
2D4A	5B8C
2D4B	7897
2D4C	633D
2D4D	665A
2D4E	7696
2D4F	60CB
2D50	5B9B
2D51	5A49
2D52	4E07
2D53	8155
2D54	6C6A
2D55	738B
2D56	4EA1
2D57	6789
2D58	7F51
2D59	5F80
2D5A	65FA
2D5B	671B
2D5C	5FD8
2D5D	5984
2D5E	5A01
2E01	5DCD
2E02	5FAE
2E03	5371
2E04	97E6
2E05	8FDD
2E06	6845
2E07	56F4
2E08	552F
2E09	60DF
2E0A	4E3A
2E0B	6F4D
2E0C	7EF4
2E0D	82C7
2E0E	840E
2E0F	59D4
2E10	4F1F
2E11	4F2A
2E12	5C3E
2E13	7EAC
2E14	672A
2E15	851A
2E16	5473
2E17	754F
2E18	80C3
2E19	5582
2E1A	9B4F
2E1B	4F4D
2E1C	6E2D
2E1D	8C13
2E1E	5C09
2E1F	6170
2E20	536B
2E21	761F
2E22	6E29
2E23	868A
2E24	6587
2E25	95FB
2E26	7EB9
2E27	543B
2E28	7A33
2E29	7D0A
2E2A	95EE
2E2B	55E1
2E2C	7FC1
2E2D	74EE
2E2E	631D
2E2F	8717
2E30	6DA1
2E31	7A9D
2E32	6211
2E33	65A1
2E34	5367
2E35	63E1
2E36	6C83
2E37	5DEB
2E38	545C
2E39	94A8
2E3A	4E4C
2E3B	6C61
2E3C	8BEC
2E3D	5C4B
2E3E	65E0
2E3F	829C
2E40	68A7
2E41	543E
2E42	5434
2E43	6BCB
2E44	6B66
2E45	4E94
2E46	6342
2E47	5348
2E48	821E
2E49	4F0D
2E4A	4FAE
2E4B	575E
2E4C	620A
2E4D	96FE
2E4E	6664
2E4F	7269
2E50	52FF
2E51	52A1
2E52	609F
2E53	8BEF
2E54	6614
2E55	7199
2E56	6790
2E57	897F
2E58	7852
2E59	77FD
2E5A	6670
2E5B	563B
2E5C	5438
2E5D	9521
2E5E	727A
2F01	7A00
2F02	606F
2F03	5E0C
2F04	6089
2F05	819D
2F06	5915
2F07	60DC
2F08	7184
2F09	70EF
2F0A	6EAA
2F0B	6C50
2F0C	7280
2F0D	6A84
2F0E	88AD
2F0F	5E2D
2F10	4E60
2F11	5AB3
2F12	559C
2F13	94E3
2F14	6D17
2F15	7CFB
2F16	9699
2F17	620F
2F18	7EC6
2F19	778E
2F1A	867E
2F1B	5323
2F1C	971E
2F1D	8F96
2F1E	6687
2F1F	5CE1
2F20	4FA0
2F21	72ED
2F22	4E0B
2F23	53A6
2F24	590F
2F25	5413
2F26	6380
2F27	9528
2F28	5148
2F29	4ED9
2F2A	9C9C
2F2B	7EA4
2F2C	54B8
2F2D	8D24
2F2E	8854
2F2F	8237
2F30	95F2
2F31	6D8E
2F32	5F26
2F33	5ACC
2F34	663E
2F35	9669
2F36	73B0
2F37	732E
2F38	53BF
2F39	817A
2F3A	9985
2F3B	7FA1
2F3C	5BAA
2F3D	9677
2F3E	9650
2F3F	7EBF
2F40	76F8
2F41	53A2
2F42	9576
2F43	9999
2F44	7BB1
2F45	8944
2F46	6E58
2F47	4E61
2F48	7FD4
2F49	7965
2F4A	8BE6
2F4B	60F3
2F4C	54CD
2F4D	4EAB
2F4E	9879
2F4F	5DF7
2F50	6A61
2F51	50CF
2F52	5411
2F53	8C61
2F54	8427
2F55	785D
2F56	9704
2F57	524A
2F58	54EE
2F59	56A3
2F5A	9500
2F5B	6D88
2F5C	5BB5
2F5D	6DC6
2F5E	6653
3001	5C0F
3002	5B5D
3003	6821
3004	8096
3005	5578
3006	7B11
3007	6548
3008	6954
3009	4E9B
300A	6B47
300B	874E
300C	978B
300D	534F
300E	631F
300F	643A
3010	90AA
3011	659C
3012	80C1
3013	8C10
3014	5199
3015	68B0
3016	5378
3017	87F9
3018	61C8
3019	6CC4
301A	6CFB
301B	8C22
301C	5C51
301D	85AA
301E	82AF
301F	950C
3020	6B23
3021	8F9B
3022	65B0
3023	5FFB
3024	5FC3
3025	4FE1
3026	8845
3027	661F
3028	8165
3029	7329
302A	60FA
302B	5174
302C	5211
302D	578B
302E	5F62
302F	90A2
3030	884C
3031	9192
3032	5E78
3033	674F
3034	6027
3035	59D3
3036	5144
3037	51F6
3038	80F8
3039	5308
303A	6C79
303B	96C4
303C	718A
303D	4F11
303E	4FEE
303F	7F9E
3040	673D
3041	55C5
3042	9508
3043	79C0
3044	8896
3045	7EE3
3046	589F
3047	620C
3048	9700
3049	865A
304A	5618
304B	987B
304C	5F90
304D	8BB8
304E	84C4
304F	9157
3050	53D9
3051	65ED
3052	5E8F
3053	755C
3054	6064
3055	7D6E
3056	5A7F
3057	7EEA
3058	7EED
3059	8F69
305A	55A7
305B	5BA3
305C	60AC
305D	65CB
305E	7384
3101	9009
3102	7663
3103	7729
3104	7EDA
3105	9774
3106	859B
3107	5B66
3108	7A74
3109	96EA
310A	8840
310B	52CB
310C	718F
310D	5FAA
310E	65EC
310F	8BE2
3110	5BFB
3111	9A6F
3112	5DE1
3113	6B89
3114	6C5B
3115	8BAD
3116	8BAF
3117	900A
3118	8FC5
3119	538B
311A	62BC
311B	9E26
311C	9E2D
311D	5440
311E	4E2B
311F	82BD
3120	7259
3121	869C
3122	5D16
3123	8859
3124	6DAF
3125	96C5
3126	54D1
3127	4E9A
3128	8BB6
3129	7109
312A	54BD
312B	9609
312C	70DF
312D	6DF9
312E	76D0
312F	4E25
3130	7814
3131	8712
3132	5CA9
3133	5EF6
3134	8A00
3135	989C
3136	960E
3137	708E
3138	6CBF
3139	5944
313A	63A9
313B	773C
313C	884D
313D	6F14
313E	8273
313F	5830
3140	71D5
3141	538C
3142	781A
3143	96C1
3144	5501
3145	5F66
3146	7130
3147	5BB4
3148	8C1A
3149	9A8C
314A	6B83
314B	592E
314C	9E2F
314D	79E7
314E	6768
314F	626C
3150	4F6F
3151	75A1
3152	7F8A
3153	6D0B
3154	9633
3155	6C27
3156	4EF0
3157	75D2
3158	517B
3159	6837
315A	6F3E
315B	9080
315C	8170
315D	5996
315E	7476
3201	6447
3202	5C27
3203	9065
3204	7A91
3205	8C23
3206	59DA
3207	54AC
3208	8200
3209	836F
320A	8981
320B	8000
320C	6930
320D	564E
320E	8036
320F	7237
3210	91CE
3211	51B6
3212	4E5F
3213	9875
3214	6396
3215	4E1A
3216	53F6
3217	66F3
3218	814B
3219	591C
321A	6DB2
321B	4E00
321C	58F9
321D	533B
321E	63D6
321F	94F1
3220	4F9D
